	EX_hdcea_e	EX_lipoate_e	EX_fe2_e	EX_lys__L_e	EX_nh4_e	EX_skm_e	EX_pi_e	EX_indole_e	EX_uri_e	EX_mn2_e	EX_val__L_e	EX_mobd_e	EX_arg__L_e	EX_duri_e	EX_for_e	EX_ca2_e	EX_ade_e	EX_h2o_e	EX_mg2_e	EX_ni2_e	EX_pro__L_e	EX_met__L_e	EX_zn2_e	EX_feenter_e	EX_pnto__R_e	EX_cobalt2_e	EX_ala__D_e	EX_thm_e	EX_gsn_e	EX_ile__L_e	EX_ptrc_e	EX_g3ps_e	EX_glyc3p_e	EX_leu__L_e	EX_his__L_e	EX_asn__L_e	EX_tyr__L_e	EX_nmn_e	EX_adocbl_e	EX_mmet_e	EX_h_e	EX_no3_e	EX_cu2_e	EX_phe__L_e	EX_succ_e	EX_akg_e	EX_ac_e	EX_cgly_e	EX_gam6p_e	EX_spmd_e	EX_thr__L_e	EX_so4_e	EX_btn_e	EX_adn_e	EX_cytd_e	EX_glyclt_e	EX_gthrd_e	EX_glyc_e	EX_alaala_e	EX_pydx_e	EX_dad_2_e	EX_colipa_e	EX_ocdcea_e	EX_LalaDgluMdap_e	EX_o2_e	EX_ala__L_e	EX_cl_e	EX_k_e	EX_co2_e	EX_hdca_e
0	0.0	-0.00031729026818146414	-1.6186034214163763	-35.26660178152429	1000.0000000000001	-0.188681946145244	911.464486964296	-1000.0	0.0	-0.06959233215446779	-43.488227210642386	-0.014489588913620195	-30.398522960238807	0.0	1000.0	-0.5237404693448702	0.0	-59.37992181935618	-0.8728655277672078	-0.032469370777236495	-22.717771674947382	-15.676360280041598	-0.03426734896359813	-0.02358524326815551	-0.060919731490936234	-0.002538322145451714	0.0	-0.011816415584955678	-123.85976170017041	-29.857648816412148	-3.5187490741324345	0.0	-1000.0	-46.30089967464834	-9.736157642570959	-24.773178032226905	-14.183327129162842	-0.24103484039474687	-0.023585243268155504	-0.14151145960893302	1000.0	0.0	0.0	-19.039637122765118	999.9999999999999	-1000.0	1000.0	54.797510002856725	-5.833275817093494	-0.7132685228719314	-1000.0	-0.4363798821722405	-0.00017094032554411718	-20.949724537218202	-16.437539633409354	0.09434097307262197	-54.821095246124884	-150.69603293051932	0.34849047788597487	0.0	0.0	-0.8620776586490382	0.0	-2.9166379085467478	-614.3469354060708	897.8380227559317	-0.5237404693448702	-19.639209966205335	1000.0	0.0
1	0.0	-0.0002538366979394898	-1.2949056084219837	0.0	1000.0000000000001	-0.1509482230413499	929.1703385415173	-1000.0	0.0	-0.055674849081394744	-34.79119626851705	-0.011591875872570033	-24.31924790725605	0.0	1000.0	-0.41899977606545097	0.0	-162.36814724432463	-0.6983047560315363	-0.025975955422474446	-18.174538348002173	-12.541309735096366	-0.027414363377464897	-0.01886852788016874	-0.048736646004409204	-0.0020306935835159184	0.0	-0.018868527880168736	-530.1425267204362	-23.886540949501867	-2.8150489801489416	0.0	-1000.0	-37.04137398351798	-7.789063688505889	-19.818892477254188	-11.337446889002019	-0.19283127820161408	-0.01886852788016874	-0.11321116728101226	1000.0	-49.30206471591157	-0.057028644803738704	-15.23197873325496	1000.0	-1000.0	1000.0	406.9074173842679	-4.666703079384872	-0.570624896967973	-1000.0	-0.349110071899445	-0.00016922446529299315	-16.760075654853292	-25.004522379460024	0.07547411152067492	-414.6342910817787	0.0	0.0	0.0	0.0	-0.6896743083015937	0.0	-30.54713129120143	-1000.0	682.1023344036066	-0.418999776065451	-15.71164548012795	1000.0	0.0
2	0.0	-0.0002538366979394898	-1.4016102657891474	0.0	1000.0000000000001	-0.15687441408621072	923.4044934841725	-1000.0	0.0	-0.06026565402758178	-37.602562697805624	-0.012448914712017398	-26.284404747549182	0.0	1000.0	-0.45358029668036204	0.0	-126.66997897023695	-0.7559389570563881	-0.028121874377059704	-19.64316408950634	-13.560873699577845	-0.029679869146856764	-0.01886852788016874	-0.05256342407822062	-0.0021967863818584308	0.0	-0.020350075641383945	-408.07868218467877	-25.816731933887937	-2.8150489801489416	0.0	-1000.0	-40.03457216472	-8.418475669680808	-21.42039245743236	-12.253588189811579	-0.2079656539865771	-0.01886852788016874	-0.11625909204033674	1000.0	0.0	-0.06173903656473235	-16.46282602465198	1000.0	-1000.0	1000.0	341.79053323133667	-5.03593401381221	-0.570624896967973	-1000.0	-0.37793049426783776	-9.76826522663578e-05	-18.11745090100939	-27.028389702111273	0.07991875480432054	-350.1402467399018	0.0	0.0	0.0	0.0	-0.6896743083015937	0.0	-33.0116095892957	-1000.0	665.5884448543476	-0.4535802966803621	-17.008451543602753	1000.0	0.0
3	0.0	-0.0002538366979394898	-1.2949056084219837	0.0	1000.0000000000001	-0.1509482230413499	929.1703385415191	-1000.0	7.310061643780758	-0.055674849081394744	-34.79119626851705	-0.011591875872570033	-24.31924790725605	0.0	1000.0	-0.41899977606545097	0.0	-269.9450270214673	-0.6983047560315363	-0.025975955422474446	-18.174538348002173	-12.541309735096366	-0.027414363377464897	-0.01886852788016874	-0.048736646004409204	-0.0020306935835159184	0.0	-0.018868527880168736	-445.71752051081586	-23.886540949501867	-2.8150489801489416	0.0	-1000.0	-37.04137398351798	-7.789063688505889	-19.818892477254188	-11.337446889002019	-0.19283127820171814	-0.01886852788016874	-0.11321116728101226	1000.0	0.0	-0.057028644803738704	-15.23197873325496	1000.0	-1000.0	1000.0	330.3998030886387	-4.666703079384872	-0.570624896967973	-1000.0	-0.349110071899445	-0.00016922446529299315	-16.760075654852383	3.39464030298856e-15	0.07547411152067492	-338.1266767861496	0.0	0.0	0.0	0.0	-0.6896743083015937	0.0	-30.54713129120143	-1000.0	307.9971237855071	-0.418999776065451	-15.71164548012795	1000.0	0.0
4	0.0	-0.0002538366979394898	-10.767411877847897	-28.213779751508994	1000.0000000000001	-0.1509482230413498	1000.0	-1000.0	898.9751965379476	-0.055674849081394744	231.46232301330377	-0.011591875872570033	-24.31924790725605	-2.098806430796348	1000.0	-0.41899977606545097	0.0	-1000.0	-0.6983047560315363	-0.025975955422474446	-18.17453834800026	-12.541309735096366	-0.027414363377464897	-0.01886852788016874	-0.04873664600435985	-0.0020306935835159184	2.5097680447603814	-0.018868527880168736	-32.06790925467037	-23.886540949501867	-2.8150489801489416	0.0	-1000.0	-37.04137398351798	-7.789063688505889	-51.49204336051516	-11.337446889002019	-0.19283127820136586	-0.01886852788016874	-0.11321116728101242	1000.0	0.0	0.0	-15.23197873325496	1000.0	-575.1866770141354	1000.0	560.2921706202087	-4.666703079384872	-0.570624896967973	-1000.0	-0.349110071899445	-0.00016922446529299315	-16.76007565484749	-912.1254605114032	30.579952690605477	-560.3110391480889	0.542702860194629	0.0	0.0	0.0	-0.6896743083015934	0.0	-2.333351539692437	-1000.0	1000.0	-0.418999776065451	-15.71164548012795	1000.0	0.0
5	0.0	-0.0002538366979394898	-1.2949056084251833	-527.2137797515085	1000.0000000000001	-0.1509482230413498	1000.0	-1000.0	964.5857631705621	-0.055674849081394744	160.6282998787196	-0.011591875872570033	-24.31924790725605	-2.098806430796348	1000.0	-0.41899977606545097	0.0	-1000.0	-0.6983047560315363	-0.025975955422474446	-18.17453834799543	-12.541309735096366	-0.027414363377464897	-0.01886852788016874	-0.04873664600435535	-0.0020306935835159184	2.5097680447603814	-0.018868527880168736	-32.06790925467346	-23.886540949501867	-2.8150489801494483	0.0	-939.6853952211419	-37.04137398351798	-7.789063688505889	-51.49204336051516	-11.337446889002019	-0.19283127820156135	-0.01886852788016874	-0.11321116728101242	1000.0	0.0	0.0	-15.23197873325496	1000.0	-650.7177838213884	1000.0	410.33471869119074	-4.666703079384872	-0.5706248969674128	-1000.0	-0.349110071899445	-0.00016922446529299315	-16.76007565484551	-977.7360271440034	32.64399279652779	-410.3535872190673	0.542702860194629	0.0	0.0	0.0	-0.6896743083015934	0.0	-2.333351539692325	-1000.0	1000.0	-0.418999776065451	-15.71164548012795	1000.0	-14.377987469153936
6	0.0	-0.0002538366979394898	-205.51884439655717	0.0	1000.0000000000001	-0.1509482230413161	1000.0	-1000.0	974.9954776205416	-0.055674849081394744	329.97028465828066	-0.011591875872570033	-24.31924790725605	0.0	976.963741962511	-0.41899977606545097	0.0	-1000.0	-0.6983047560315363	-0.025975955422474446	-18.174538348002176	-12.541309735096466	-0.027414363377464897	-0.01886852788016874	-0.04873664600440921	-0.0020306935835159184	2.5097680447603814	-0.018868527880168736	-127.37280127129065	-23.886540949501867	-2.8150489801489416	0.0	-797.6967324597267	-37.04137398351798	-7.789063688505889	-39.63778495450834	-11.337446889002019	-0.19283127820151078	-0.01886852788016874	-0.11321116728091268	1000.0	0.0	0.0	-15.23197873325496	1000.0	-792.2961595391052	1000.0	0.0	-4.666703079385006	-0.570624896967973	-1000.0	0.0	-0.00016922446529299315	0.0	-1000.0	0.07547411152067482	-32.4765440322405	0.542702860194629	0.0	0.0	0.0	-0.6896743083015809	0.0	-102.21637486296558	-1000.0	1000.0	-0.418999776065451	-15.71164548012795	1000.0	-14.377987469153874
7	0.0	-0.0002538366979394898	-334.53690020523266	0.0	1000.0000000000001	-0.1509482230413499	1000.0	-1000.0	988.145741593993	-0.055674849081394744	212.62454215682408	-0.011591875872570033	-24.31924790725605	0.0	940.4817759192555	-0.41899977606545097	0.0	-1000.0	-0.6983047560315363	-0.025975955422474446	-18.174538348002176	-12.541309735096366	-0.027414363377464897	-0.01886852788016874	-0.048736646004208885	-0.0020306935835159184	2.5097680447603814	0.0	-264.57611379167633	-23.886540949501867	-2.8150489801487946	0.0	-923.3862879763029	-37.04137398351798	-7.789063688505889	-39.83061623270991	-11.356315416882186	0.0	-0.01886852788016874	-0.11321116728101242	1000.0	0.0	0.0	-15.23197873325496	1000.0	-845.1610438485145	1000.0	105.91231940329996	-4.666703079385006	-0.570624896967973	-1000.0	-0.349110071899445	-0.00016922446529299315	0.0	-1000.0	0.07547411152067492	-113.65806162869067	0.542702860194629	0.0	0.0	0.0	-0.6896743083015937	0.0	-141.52216665617652	-1000.0	1000.0	-0.418999776065451	-15.71164548012795	1000.0	-14.377987469153874
8	0.0	-0.0002538366979394898	-432.73805053652137	0.0	1000.0000000000001	-0.1509482230413499	1000.0	-1000.0	972.8966711897438	-0.055674849081394744	280.3458793978533	-0.011591875872570033	-24.31924790725605	0.0	1000.0	-0.41899977606545097	-16.760075654854873	-1000.0	-0.6983047560315363	-0.025975955422474446	-18.174538348002176	-12.541309735096366	-0.027414363377464897	-0.01886852788016874	-0.048736646004208885	-0.0020306935835159184	2.5097680447603814	-0.018868527880168733	0.0	-23.886540949501867	-2.8150489801489376	0.0	-728.3966397337844	-37.04137398351798	-7.789063688505889	-267.59405816768486	-11.337446889002019	-0.18453927940216794	-0.01886852788016874	-0.11321116728101242	1000.0	0.0	0.0	-15.23197873325496	1000.0	-951.1553906566385	1000.0	0.0	-4.666703079385006	-0.570624896967973	-1000.0	-0.349110071899445	-0.00016922446529299315	0.0	-1000.0	0.07547411152067492	-7.72687369751104	0.542702860194629	0.0	0.0	0.0	-0.6896743083015937	0.0	-87.30873801883291	-1000.0	1000.0	-0.418999776065451	-15.71164548012795	1000.0	-14.377987469153874
9	0.0	-0.0002538366979394898	-470.7237843068154	0.0	1000.0000000000001	-0.1509482230413499	1000.0	-1000.0	974.99547762054	-0.055674849081394744	265.6154065191577	-0.011591875872570033	-24.31924790725605	0.0	1000.0	-0.41899977606545097	-16.760075654854763	-991.5018307066985	-0.6983047560315363	-0.025975955422474446	-18.174538348002176	-12.541309735096366	-0.027414363377464897	-0.01886852788016874	-0.048736646004208885	-0.0020306935835159184	2.5097680447603814	-0.018868527880168733	0.0	-23.886540949501867	-2.8150489801489376	0.0	-786.5960395301348	-37.04137398351798	-7.789063688505889	-233.29675577771906	-11.337446889002019	-0.19283127820167714	-0.01886852788016874	-0.11321116728101242	1000.0	-0.7338820309765882	0.0	-15.23197873325496	1000.0	-941.3761219004031	1000.0	0.0	-4.666703079385005	-0.570624896967973	-1000.0	-0.349110071899445	-0.00016922446529299315	0.0	-1000.0	0.07547411152067492	-7.726873697510702	0.542702860194629	0.0	0.0	0.0	-0.6896743083015937	0.0	-97.08800677506858	-1000.0	1000.0	-0.418999776065451	-15.71164548012795	1000.0	-14.377987469153865
